step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
707,0.19309,0.96341,,
708,0.27528,0.93548,,
709,0.22201,0.95714,,
710,0.47958,0.85714,,
711,0.35881,0.93023,,
712,0.74988,0.81111,,
713,0.58434,0.89474,,
714,0.32795,0.91139,,
715,0.22072,0.93333,,
716,0.58832,0.82692,,
717,0.34842,0.8972,,
718,0.38472,0.875,,
719,0.06565,0.98246,,
720,1.19236,0.73684,,
721,0.11975,0.96591,,
722,0.62093,0.83544,,
723,1.22633,0.67857,,
724,0.3042,0.91045,,
725,0.18635,0.92308,,
726,0.3833,0.92157,,
727,0.34267,0.91453,,
728,0.1969,0.94355,,
729,0.07148,0.98519,,
730,0.13186,0.92308,,
731,0.7829,0.80349,,
732,0.06216,0.97959,,
733,0.41391,0.9,,
734,0.47817,0.86364,,
735,0.38312,0.86486,,
736,0.3383,0.95349,,
737,0.22698,0.94767,,
738,1.24316,0.74896,,
739,0.41968,0.88235,,
740,1.31874,0.69355,,
741,0.17584,0.9,,
742,0.28973,0.92754,,
743,0.1863,0.97333,,
744,1.24898,0.84211,,
745,0.09111,0.92,,
746,0.35818,0.87097,,
747,0.5311,0.83146,,
748,0.53306,0.84615,,
749,2.1828,0.57471,,
750,0.686,0.83333,,
751,0.7979,0.83099,,
752,0.09908,0.96825,,
753,0.0357,0.98462,,
754,0.13015,0.94558,,
755,1.02763,0.78049,,
756,0.03104,0.975,,
757,0.35022,0.91045,,
758,0.05054,1.0,,
759,0.08613,0.95556,,
760,1.23497,0.73134,,
761,0.23359,0.89091,,
762,0.14154,0.90476,,
763,0.08234,0.93939,,
764,1.67145,0.64615,,
765,0.47843,0.85417,,
766,1.25346,0.79775,,
767,0.819,0.79245,,
768,0.50116,0.87826,,
769,1.38327,0.78378,,
770,2.1245,0.56187,,
771,0.47142,0.89286,,
772,0.09053,0.95833,,
773,0.11952,0.95122,,
774,0.04086,0.98165,,
775,0.28253,0.93671,,
776,0.37585,0.8617,,
777,0.53851,0.82759,,
778,1.38159,0.75287,,
779,0.0936,0.97561,,
780,0.1055,0.93878,,
781,0.14855,0.94545,,
782,0.66571,0.88235,,
783,1.15294,0.78302,,
784,0.93395,0.78723,,
785,0.05121,0.96552,,
786,0.60012,0.84507,,
787,0.15152,0.94444,,
788,0.69043,0.82353,,
789,1.26201,0.71681,,
790,0.08427,0.9633,,
791,0.7686,0.78049,,
792,0.08159,0.96104,,
793,0.15608,0.95082,,
794,0.9534,0.825,,
795,0.39179,0.91391,,
796,1.23647,0.69697,,
797,0.41478,0.85714,,
798,0.23638,0.88571,,
799,0.15639,0.9697,,
800,0.32244,0.93023,0.40365,0.85294
801,0.2625,0.88889,,
