step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
656,0.08367,0.93617,,
657,0.85818,0.85,,
658,0.17079,0.93793,,
659,0.04763,1.0,,
660,0.02925,0.97183,0.5617,0.86667
661,1.14192,0.74468,,
662,0.01962,0.97938,,
663,0.41177,0.90196,,
664,0.07833,0.97248,,
665,0.28951,0.90323,,
666,0.69344,0.8227,,
667,0.07315,0.94231,,
668,0.07137,0.97436,,
669,0.71647,0.82031,,
670,0.72554,0.80172,0.1226,0.9375
671,0.18542,0.95238,,
672,0.37056,0.89349,,
673,0.7704,0.79121,,
674,0.09524,0.98864,,
675,0.83675,0.82143,,
676,0.04162,0.98,,
677,0.26782,0.93617,,
678,0.30101,0.86486,,
679,1.73244,0.61644,,
680,0.10851,0.90909,0.32813,0.85185
681,0.12909,0.97826,,
682,0.45968,0.88079,,
683,0.09995,0.95455,,
684,0.5876,0.8366,,
685,0.02142,0.98925,,
686,0.0531,0.95238,,
687,1.86251,0.68116,,
688,0.1371,0.95122,,
689,0.1605,0.96875,,
690,1.27742,0.70769,0.47822,0.84946
691,0.05878,0.95833,,
692,0.37884,0.88333,,
693,0.5326,0.85714,,
694,0.06135,0.96552,,
695,0.11589,0.94444,,
696,0.2491,0.91111,,
697,0.03799,0.9697,,
698,0.20799,0.93023,,
699,0.10583,0.94667,,
