step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
571,0.99277,0.80412,,
572,0.24695,0.93506,,
573,0.04415,0.97403,,
574,0.00624,1.0,,
575,0.00429,1.0,,
576,0.38184,0.93548,,
577,0.23316,0.94186,,
578,0.12135,0.97268,,
579,0.04936,0.99248,,
580,0.0768,0.97468,0.27926,0.92969
581,0.01621,0.99187,,
582,0.00211,1.0,,
583,0.26222,0.93043,,
584,0.18811,0.98113,,
585,7e-05,1.0,,
586,0.16433,0.95833,,
587,0.3349,0.94595,,
588,0.19954,0.95495,,
589,0.01002,1.0,,
590,0.00139,1.0,0.22572,0.96262
591,0.18229,0.97101,,
592,0.26126,0.93269,,
593,0.13748,0.94737,,
594,0.8203,0.81081,,
595,0.33224,0.91935,,
596,0.24116,0.92708,,
597,0.13773,0.96296,,
598,0.52597,0.84444,,
599,0.00231,1.0,,
600,0.12247,0.97143,0.10803,0.98404
601,0.01456,1.0,,
602,0.02346,0.9916,,
603,0.06516,0.99074,,
604,0.09152,0.98361,,
605,0.56128,0.86818,,
606,0.02569,0.99138,,
607,0.39706,0.8866,,
608,1.4109,0.69048,,
609,0.00099,1.0,,
610,0.08776,0.98864,0.26265,0.94872
611,1.83337,0.57377,,
612,1.50688,0.75806,,
613,0.4816,0.87838,,
614,0.65037,0.85577,,
615,0.18879,0.97619,,
616,0.76414,0.81481,,
617,0.41378,0.92035,,
618,0.47412,0.90076,,
619,0.26531,0.95098,,
620,1.59163,0.72897,0.25647,0.92233
621,0.59999,0.87234,,
622,0.66561,0.84211,,
623,0.28645,0.94059,,
624,0.15182,0.95349,,
625,0.22725,0.94667,,
626,0.14253,0.96429,,
627,0.00052,1.0,,
628,0.32474,0.93333,,
629,0.41258,0.92,,
630,0.03099,0.97368,0.15402,0.93651
631,0.09338,0.97561,,
632,0.00344,1.0,,
633,2.06944,0.54208,,
634,0.29977,0.90769,,
635,0.09722,0.97849,,
636,0.00035,1.0,,
637,0.32704,0.90385,,
638,0.41286,0.92063,,
639,0.12664,0.97701,,
640,0.29229,0.93,0.69078,0.84416
641,0.29176,0.9292,,
642,0.13596,0.97297,,
643,0.96108,0.78281,,
644,0.03293,0.98765,,
645,0.15915,0.95556,,
646,0.00703,1.0,,
647,0.04595,0.97297,,
648,0.7693,0.85526,,
649,0.61827,0.90244,,
650,0.00026,1.0,0.28646,0.93243
651,0.06352,0.98438,,
652,0.65185,0.864,,
653,0.16228,0.97143,,
654,0.28926,0.91608,,
655,0.11297,0.97861,,
656,1e-05,1.0,,
657,0.23907,0.90769,,
658,0.03486,0.97561,,
659,0.01822,0.98438,,
660,0.03023,0.98925,0.64936,0.87288
661,0.91426,0.79747,,
662,0.13893,0.96774,,
663,0.03344,0.98901,,
664,0.3411,0.93333,,
665,0.33096,0.92727,,
666,0.07979,0.97973,,
667,2.12795,0.54167,,
668,0.65439,0.83784,,
669,0.20665,0.94048,,
