step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
712,0.00066,1.0,,
713,0.87021,0.85437,,
714,0.04943,0.98969,,
715,1.91357,0.61856,,
716,0.11212,0.95833,,
717,0.09943,0.97273,,
718,0.0508,0.98058,,
719,0.26941,0.94118,,
720,0.08411,0.98837,1.03772,0.77586
721,0.12939,0.97087,,
722,0.00967,1.0,,
723,0.45257,0.91667,,
724,0.4558,0.84444,,
725,0.20945,0.96552,,
726,0.35573,0.93651,,
727,0.26626,0.94937,,
728,0.19062,0.96175,,
729,0.22889,0.94667,,
730,0.06839,0.97959,1.29429,0.73256
731,0.07516,0.97701,,
732,0.0,1.0,,
733,0.11993,0.97959,,
734,0.10592,0.9781,,
735,0.00655,1.0,,
736,1e-05,1.0,,
737,0.01338,1.0,,
738,0.40927,0.90323,,
739,0.17048,0.96368,,
740,1.22354,0.765,0.15369,0.96835
741,1e-05,1.0,,
742,7e-05,1.0,,
743,0.2134,0.93401,,
744,0.80123,0.82278,,
745,0.01099,1.0,,
746,7e-05,1.0,,
747,1e-05,1.0,,
748,0.28645,0.90323,,
749,0.14522,0.94595,,
750,0.39595,0.92754,0.36018,0.94286
751,0.35408,0.9375,,
752,0.15572,0.94737,,
753,0.31683,0.92969,,
754,0.00387,1.0,,
755,0.00641,1.0,,
756,9e-05,1.0,,
757,0.25794,0.92742,,
758,0.07081,0.97368,,
759,2.08279,0.5297,,
760,1.26774,0.71591,0.05563,0.99167
761,0.04867,0.98684,,
762,0.11487,0.99057,,
763,0.94798,0.86,,
764,0.13612,0.95775,,
765,0.18226,0.96552,,
766,0.15467,0.94118,,
767,0.35397,0.91463,,
768,0.32053,0.93103,,
769,0.0635,0.97561,,
770,0.0055,1.0,0.51647,0.86441
771,0.06419,0.98214,,
772,0.30559,0.92188,,
773,0.0,1.0,,
774,0.27626,0.91608,,
775,0.00047,1.0,,
776,0.04804,0.99099,,
777,0.24861,0.97059,,
778,0.3257,0.90351,,
779,0.04469,0.97143,,
780,0.02423,1.0,0.31987,0.87879
781,0.26705,0.925,,
782,0.01909,0.98148,,
783,0.33138,0.9292,,
