step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
872,0.27553,0.92661,,
873,0.9143,0.80488,,
874,0.00831,1.0,,
875,0.16738,0.98462,,
876,0.11383,0.96667,,
877,0.06631,0.98519,,
878,0.01314,0.98876,,
879,0.12706,0.97674,,
880,0.21879,0.94805,,
881,0.21337,0.94048,,
882,0.13897,0.93506,,
883,0.24375,0.93471,,
884,0.22505,0.95402,,
885,0.0008,1.0,,
886,0.03641,0.98837,,
887,0.29331,0.91489,,
888,0.00043,1.0,,
889,0.35862,0.88889,,
890,0.22501,0.91608,,
891,0.91141,0.88333,,
892,0.2025,0.95161,,
893,0.68206,0.85526,,
894,0.11241,0.97297,,
895,1.05075,0.81132,,
896,0.42133,0.89691,,
897,0.66281,0.83146,,
898,0.26754,0.9469,,
899,0.42724,0.92,,
900,1e-05,1.0,0.61657,0.84314
901,0.52864,0.82759,,
902,0.30726,0.89362,,
903,0.0033,1.0,,
904,2.72229,0.47744,,
905,0.0,1.0,,
906,0.10773,0.97297,,
907,0.38745,0.89062,,
908,0.47898,0.90741,,
909,0.09821,0.9863,,
910,0.2328,0.95876,,
911,0.10902,0.9759,,
912,0.88883,0.78205,,
913,0.21596,0.94521,,
914,0.9612,0.78059,,
915,0.0478,0.97727,,
916,0.24658,0.90141,,
917,0.11336,0.95181,,
918,0.28537,0.93804,,
919,0.68829,0.81818,,
920,0.16044,0.91228,,
921,2.15201,0.52604,,
922,0.22479,0.95506,,
923,0.32349,0.92241,,
924,0.36865,0.94595,,
925,0.1637,0.97849,,
926,0.4683,0.896,,
927,0.13869,0.92105,,
928,0.31253,0.91608,,
929,0.00023,1.0,,
930,0.79265,0.7973,,
931,0.06973,0.9759,,
932,0.03322,0.9875,,
933,0.04612,0.98649,,
934,1.2979,0.71591,,
935,0.32456,0.92913,,
936,0.22623,0.9375,,
937,0.31062,0.93333,,
938,0.45707,0.88496,,
939,0.16664,0.9434,,
940,2e-05,1.0,,
941,0.15763,0.95161,,
942,0.0216,1.0,,
943,2e-05,1.0,,
944,0.69862,0.86466,,
945,1.54727,0.69737,,
946,0.44937,0.92308,,
947,0.75138,0.85075,,
948,0.19066,0.95122,,
949,0.09244,0.97143,,
950,0.08171,0.95522,,
951,0.00026,1.0,,
952,0.00589,1.0,,
953,0.07852,0.97973,,
954,0.10751,0.97414,,
955,0.07066,0.98438,,
956,0.18993,0.94595,,
957,0.2139,0.94048,,
958,0.30407,0.92,,
959,1.26102,0.74627,,
960,0.09835,0.96992,,
961,0.39032,0.928,,
962,0.26544,0.93902,,
963,0.23293,0.97368,,
964,0.16685,0.95139,,
965,0.39261,0.90411,,
966,0.4059,0.89706,,
967,0.59334,0.888,,
968,0.54835,0.92188,,
969,0.22448,0.94792,,
970,0.00425,1.0,,
971,0.25675,0.92893,,
972,1.31347,0.74419,,
973,0.10235,0.97619,,
974,0.25036,0.97059,,
975,0.37975,0.92157,,
976,0.20247,0.92958,,
977,0.57703,0.87437,,
978,0.40173,0.91489,,
979,0.29807,0.93333,,
980,0.12272,0.98387,,
981,0.17114,0.95556,,
982,0.90773,0.81197,,
983,0.07016,0.98058,,
984,0.62091,0.82353,,
985,0.23938,0.95495,,
986,0.00252,1.0,,
987,0.38842,0.92208,,
988,0.94807,0.79259,,
989,0.39605,0.92063,,
990,0.04105,0.98901,,
991,0.0228,0.9916,,
992,0.27575,0.90123,,
